"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"model"	"N"	"N_not_zero"
"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0012640497391796	0.00452352247800056	"prevalence"	30	30
"PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.0405322963898435	0.0852054167723625	"prevalence"	30	30
"PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	6.53893706985542e-05	0.000330031257771005	"prevalence"	30	30
"PWY.2941..L.lysine.biosynthesis.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.00138268705226385	0.00486686657016774	"prevalence"	30	30
"PWY.2942..L.lysine.biosynthesis.III"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1.26750882012416e-08	1.59556992650924e-07	"prevalence"	30	30
"PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.000299221436094399	0.00128066774648403	"prevalence"	30	30
"PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1.8427648296182e-10	3.05854722745161e-09	"prevalence"	30	30
"PWY.3841..folate.transformations.II..plants."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.0306499426676081	0.0696293814317212	"prevalence"	30	30
"PWY.3841..folate.transformations.II..plants."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	8.09086131425829e-12	1.92382702361253e-10	"prevalence"	30	30
"PWY.4041...gamma..glutamyl.cycle"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1.02838342019851e-05	6.92056767051827e-05	"prevalence"	30	30
"PWY.4041...gamma..glutamyl.cycle"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0106757647597799	0.0279292623299866	"prevalence"	30	30
"PWY.5005..biotin.biosynthesis.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.00216572737657439	0.00728719588973143	"prevalence"	30	30
"PWY.5097..L.lysine.biosynthesis.VI"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00147272586345482	0.00513295333516825	"prevalence"	30	30
"PWY.5097..L.lysine.biosynthesis.VI"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	2.47175613310446e-11	4.89773900448477e-10	"prevalence"	30	30
"PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	5.42302525330385e-07	4.87616556389506e-06	"prevalence"	30	30
"PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1.51361145839246e-11	3.14776324663932e-10	"prevalence"	30	30
"PWY.5103..L.isoleucine.biosynthesis.III"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	7.47088349790648e-05	0.000371806760128369	"prevalence"	30	30
"PWY.5103..L.isoleucine.biosynthesis.III"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	3.1247227028075e-12	9.03636024865954e-11	"prevalence"	30	30
"PWY.5121..superpathway.of.geranylgeranyl.diphosphate.biosynthesis.II..via.MEP."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00357360614010505	0.0111479841688408	"prevalence"	30	30
"PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.000803336095766771	0.00309197705924621	"prevalence"	30	30
"PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1.53303436611907e-07	1.6403467717474e-06	"prevalence"	30	30
"PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	2.90576595529668e-06	2.30308857197589e-05	"prevalence"	30	30
"PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1.68627432461932e-07	1.76893483072811e-06	"prevalence"	30	30
"PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00216260671302371	0.00728719588973143	"prevalence"	30	30
"PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0137398228581708	0.0348379394745088	"prevalence"	30	30
"PWY.5484..glycolysis.II..from.fructose.6.phosphate."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00850503538199243	0.0236373710616413	"prevalence"	30	30
"PWY.5484..glycolysis.II..from.fructose.6.phosphate."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.00157392688507285	0.00545016753083479	"prevalence"	30	30
"PWY.5659..GDP.mannose.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.00151401295822717	0.0052597203418931	"prevalence"	30	30
"PWY.5667..CDP.diacylglycerol.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00937350672767567	0.0251754503260619	"prevalence"	30	30
"PWY.5667..CDP.diacylglycerol.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1.02017283509781e-11	2.32252113522267e-10	"prevalence"	30	30
"PWY.5686..UMP.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00920920681789994	0.0251754503260619	"prevalence"	30	30
"PWY.5686..UMP.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	7.15205672463526e-13	4.53354897482421e-11	"prevalence"	30	30
"PWY.5695..inosine.5..phosphate.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	9.7294008405413e-09	1.25427215655171e-07	"prevalence"	30	30
"PWY.5913..partial.TCA.cycle..obligate.autotrophs."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00226824764171951	0.00760822876689617	"prevalence"	30	30
"PWY.5941..glycogen.degradation.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	5.04686877622618e-07	4.65530137117415e-06	"prevalence"	30	30
"PWY.5941..glycogen.degradation.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	6.43929354282591e-14	9.84292012974817e-12	"prevalence"	30	30
"PWY.5973..cis.vaccenate.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	5.37876121420311e-08	6.1226324459546e-07	"prevalence"	30	30
"PWY.5981..CDP.diacylglycerol.biosynthesis.III"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0275456738228225	0.0636584686618143	"prevalence"	30	30
"PWY.5989..stearate.biosynthesis.II..bacteria.and.plants."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.000262167529841539	0.00114497655889978	"prevalence"	30	30
"PWY.5989..stearate.biosynthesis.II..bacteria.and.plants."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.000301847960900492	0.00128676222375907	"prevalence"	30	30
"PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	9.1004441132192e-05	0.000442612509142934	"prevalence"	30	30
"PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	9.27258270166931e-13	4.73252125318812e-11	"prevalence"	30	30
"PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	5.68295928891072e-05	0.000295182836851188	"prevalence"	30	30
"PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	2.01638705732421e-12	6.95978758495775e-11	"prevalence"	30	30
"PWY.6123..inosine.5..phosphate.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00872600869381279	0.0241886769491702	"prevalence"	30	30
"PWY.6123..inosine.5..phosphate.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	7.0841110755282e-12	1.7227270115489e-10	"prevalence"	30	30
"PWY.6124..inosine.5..phosphate.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.0267325954216555	0.0622814356505879	"prevalence"	30	30
"PWY.6124..inosine.5..phosphate.biosynthesis.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	2.80122591789222e-11	5.44965769480851e-10	"prevalence"	30	30
"PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00331512515204568	0.0104328938608497	"prevalence"	30	30
"PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00836111949448171	0.0233587411464633	"prevalence"	30	30
"PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.00564866671179898	0.0165138616984287	"prevalence"	30	30
"PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	4.19995262457284e-07	3.97694629052473e-06	"prevalence"	30	30
"PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.00460950450197606	0.0138544095986359	"prevalence"	30	30
"PWY.6151..S.adenosyl.L.methionine.salvage.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.000952465632082289	0.00350219321762216	"prevalence"	30	30
"PWY.6151..S.adenosyl.L.methionine.salvage.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	2.96918045705752e-12	8.82506413625429e-11	"prevalence"	30	30
"PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	9.55764970419493e-05	0.00046274593590446	"prevalence"	30	30
"PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	2.07056594092592e-13	1.82942549997733e-11	"prevalence"	30	30
"PWY.6270..isoprene.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	6.1543337387393e-06	4.44941695976423e-05	"prevalence"	30	30
"PWY.6270..isoprene.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	5.15143483426073e-14	9.84292012974817e-12	"prevalence"	30	30
"PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	5.60586761350068e-05	0.000294033252276751	"prevalence"	30	30
"PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1.92057481029906e-12	6.85005015673331e-11	"prevalence"	30	30
"PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	3.37611937963889e-05	0.000192151475330511	"prevalence"	30	30
"PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	3.13676143803843e-06	2.46789319022141e-05	"prevalence"	30	30
"PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	8.34333477113258e-05	0.000410134965305053	"prevalence"	30	30
"PWY.6305..superpathway.of.putrescine.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	3.21723914487038e-06	2.49452600363138e-05	"prevalence"	30	30
"PWY.6305..superpathway.of.putrescine.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	2.31535834460672e-06	1.90571802209938e-05	"prevalence"	30	30
"PWY.6317..D.galactose.degradation.I..Leloir.pathway."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	6.43265296140783e-06	4.58862577913758e-05	"prevalence"	30	30
"PWY.6317..D.galactose.degradation.I..Leloir.pathway."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	3.45390382960886e-13	2.63976935548677e-11	"prevalence"	30	30
"PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.0172778243790273	0.0427946113091647	"prevalence"	30	30
"PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	6.17106366007647e-12	1.57215193244805e-10	"prevalence"	30	30
"PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00470248647030336	0.0140942871799008	"prevalence"	30	30
"PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1.00142116821189e-12	4.87054840903056e-11	"prevalence"	30	30
"PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00590576487970296	0.0171129982064675	"prevalence"	30	30
"PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1.42597045282855e-12	6.35745160219396e-11	"prevalence"	30	30
"PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0112749687137974	0.0292111780236398	"prevalence"	30	30
"PWY.6519..8.amino.7.oxononanoate.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1.42539660714647e-05	9.07841886694476e-05	"prevalence"	30	30
"PWY.6519..8.amino.7.oxononanoate.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	2.15556275453554e-05	0.00012957596333444	"prevalence"	30	30
"PWY.6527..stachyose.degradation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.000227882796938861	0.00101176179553768	"prevalence"	30	30
"PWY.6527..stachyose.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	3.4132252579866e-11	6.52169826079582e-10	"prevalence"	30	30
"PWY.6606..guanosine.nucleotides.degradation.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.0149254256602339	0.037400949546722	"prevalence"	30	30
"PWY.6608..guanosine.nucleotides.degradation.III"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00019580658752405	0.000887767155299718	"prevalence"	30	30
"PWY.6608..guanosine.nucleotides.degradation.III"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0141533671590041	0.0357172237267319	"prevalence"	30	30
"PWY.6609..adenine.and.adenosine.salvage.III"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.0127279031496339	0.0326591279858712	"prevalence"	30	30
"PWY.6609..adenine.and.adenosine.salvage.III"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1.56807899998057e-12	6.45324819222774e-11	"prevalence"	30	30
"PWY.6628..superpathway.of.L.phenylalanine.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	6.37765434130522e-07	5.63974392165007e-06	"prevalence"	30	30
"PWY.6628..superpathway.of.L.phenylalanine.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	5.76480085889841e-10	8.81190988431614e-09	"prevalence"	30	30
"PWY.6629..superpathway.of.L.tryptophan.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.000671257688146687	0.00263093672643573	"prevalence"	30	30
"PWY.6629..superpathway.of.L.tryptophan.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1.83708603884725e-12	6.77821400540191e-11	"prevalence"	30	30
"PWY.6700..queuosine.biosynthesis.I..de.novo."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.0289018368485416	0.066220482715074	"prevalence"	30	30
"PWY.6700..queuosine.biosynthesis.I..de.novo."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1.35935707135104e-12	6.3239655058505e-11	"prevalence"	30	30
"PWY.6703..preQ0.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	4.81004657659767e-07	4.51469283943817e-06	"prevalence"	30	30
"PWY.6731..starch.degradation.III"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.0399533865652185	0.0843197704630844	"prevalence"	30	30
"PWY.6731..starch.degradation.III"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	2.02456185149913e-09	2.85036997513693e-08	"prevalence"	30	30
"PWY.6823..molybdopterin.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1.46955818625116e-08	1.82840378987063e-07	"prevalence"	30	30
"PWY.6823..molybdopterin.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	5.77315972805081e-14	9.84292012974817e-12	"prevalence"	30	30
"PWY.6859..all.trans.farnesol.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	7.8119604762783e-06	5.39277271588244e-05	"prevalence"	30	30
"PWY.6859..all.trans.farnesol.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	5.22229607199387e-05	0.000278002825723057	"prevalence"	30	30
"PWY.6892..thiazole.component.of.thiamine.diphosphate.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	5.43366593989125e-05	0.00028640505200412	"prevalence"	30	30
"PWY.6892..thiazole.component.of.thiamine.diphosphate.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	3.95944399489423e-09	5.29575634317103e-08	"prevalence"	30	30
"PWY.6897..thiamine.diphosphate.salvage.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	6.3729146404512e-09	8.31587642107656e-08	"prevalence"	30	30
"PWY.6901..superpathway.of.glucose.and.xylose.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0063974805563769	0.0184509547043754	"prevalence"	30	30
"PWY.6936..seleno.amino.acid.biosynthesis..plants."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	2.67287603938904e-07	2.69809185108139e-06	"prevalence"	30	30
"PWY.6936..seleno.amino.acid.biosynthesis..plants."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1.17159304258152e-07	1.29237583047652e-06	"prevalence"	30	30
"PWY.7013...S..propane.1.2.diol.degradation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00889993984367676	0.0246070688184345	"prevalence"	30	30
"PWY.7013...S..propane.1.2.diol.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0267751966348322	0.0622814356505879	"prevalence"	30	30
"PWY.702..L.methionine.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	3.76890147535391e-07	3.60064694520419e-06	"prevalence"	30	30
"PWY.702..L.methionine.biosynthesis.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.000968498569236864	0.00353683777844179	"prevalence"	30	30
"PWY.7111..pyruvate.fermentation.to.isobutanol..engineered."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	9.85512909834618e-07	8.57316108555318e-06	"prevalence"	30	30
"PWY.7111..pyruvate.fermentation.to.isobutanol..engineered."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1.3127690046133e-09	1.92419566429621e-08	"prevalence"	30	30
"PWY.7115..C4.photosynthetic.carbon.assimilation.cycle..NAD.ME.type"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00790681412027117	0.0223817225097623	"prevalence"	30	30
"PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.0032400718284108	0.0102267753876093	"prevalence"	30	30
"PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.010292979553274	0.0269938434362824	"prevalence"	30	30
"PWY.7185..UTP.and.CTP.dephosphorylation.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0207244697058416	0.0493879344883086	"prevalence"	30	30
"PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00510282530269446	0.0150829366681853	"prevalence"	30	30
"PWY.7199..pyrimidine.deoxyribonucleosides.salvage"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1.1583800585413e-10	2.03191256170359e-09	"prevalence"	30	30
"PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.0108138220051485	0.0282214379158753	"prevalence"	30	30
"PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0247127228679106	0.0580084085409026	"prevalence"	30	30
"PWY.7210..pyrimidine.deoxyribonucleotides.biosynthesis.from.CTP"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0413243536933421	0.0863614422888204	"prevalence"	30	30
"PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00137937522816101	0.00486686657016774	"prevalence"	30	30
"PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.0345431958313667	0.0748202824687497	"prevalence"	30	30
"PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	6.7443828299929e-12	1.67825340188195e-10	"prevalence"	30	30
"PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00138489524713015	0.00486686657016774	"prevalence"	30	30
"PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.00438303914805882	0.0133709669331667	"prevalence"	30	30
"PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0324012019758095	0.0711980604506128	"prevalence"	30	30
"PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.0274734462249191	0.0636289771875832	"prevalence"	30	30
"PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	8.3560207884581e-05	0.000410134965305053	"prevalence"	30	30
"PWY.7234..inosine.5..phosphate.biosynthesis.III"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.000729283527044711	0.00282729483310812	"prevalence"	30	30
"PWY.7238..sucrose.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	6.07165917561048e-05	0.000312340159514577	"prevalence"	30	30
"PWY.7238..sucrose.biosynthesis.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1.42774680966795e-13	1.5906498340712e-11	"prevalence"	30	30
"PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.000174689046418597	0.000795392679437866	"prevalence"	30	30
